Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,TL1a Spectral Count,TL1b Spectral Count,TL2a Spectral Count,TL2b Spectral Count,TL1a Unique Spectral Count,TL1b Unique Spectral Count,TL2a Unique Spectral Count,TL2b Unique Spectral Count,TL1a Total Spectral Count,TL1b Total Spectral Count,TL2a Total Spectral Count,TL2b Total Spectral Count,TL1a_6dpf_Intensity,TL1b_6dpf_Intensity,TL2a_6dpf_Intensity,TL2b_6dpf_Intensity,TL1a MaxLFQ_6dpf_Intensity,TL1b MaxLFQ_6dpf_Intensity,TL2a MaxLFQ_6dpf_Intensity,TL2b MaxLFQ_6dpf_Intensity,Indistinguishable Proteins
sp|Q504A5|TPMT_DANRE,Q504A5,TPMT_DANRE,tpmt,232,Danio rerio,2:Experimental evidence at transcript level,Probable thiopurine S-methyltransferase,0.3936,0.9742,1,6,6,6,2,2,1,1,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,
sp|Q504J1|CASPB_DANRE,Q504J1,CASPB_DANRE,caspb,404,Danio rerio,1:Experimental evidence at protein level,Caspase b,1,0.999,7,32,28,32,7,12,7,6,6,10,6,6,7,12,7,6,591748610,1237047680,771929980,455232320,279446272,495662912,379923424,246090240,
sp|Q52PJ5|DPYL3_DANRE,Q52PJ5,DPYL3_DANRE,dpysl3,567,Danio rerio,2:Experimental evidence at transcript level,Dihydropyrimidinase-related protein 3,1,0.999,28,376,376,376,80,108,84,104,80,108,84,104,80,108,84,104,23663671300,26213908500,24001785900,29605562400,4478959600,4787977700,3992178690,5639318500,
sp|Q561X9|DHRS6_DANRE,Q561X9,DHRS6_DANRE,bdh2,245,Danio rerio,2:Experimental evidence at transcript level,Dehydrogenase/reductase SDR family member 6,0.9412,0.9989,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,119130216,0,0,0,0,0,0,0,
sp|Q566Y8|MGN_DANRE,Q566Y8,MGN_DANRE,magoh,147,Danio rerio,2:Experimental evidence at transcript level,Protein mago nashi homolog,1,0.999,2,3,3,3,1,0,2,0,1,0,2,0,1,0,2,0,153814576,0,595182400,0,0,0,0,0,
sp|Q567B1|OTU1_DANRE,Q567B1,OTU1_DANRE,yod1,301,Danio rerio,2:Experimental evidence at transcript level,Ubiquitin thioesterase OTU1,0.9998,0.998,2,3,3,3,1,2,0,0,1,2,0,0,1,2,0,0,0,154860640,0,0,0,0,0,0,
sp|Q567V6|EIF3K_DANRE,Q567V6,EIF3K_DANRE,eif3k,219,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit K,1,0.999,4,8,8,8,3,3,1,1,3,3,1,1,3,3,1,1,647786240,666858940,0,141387760,327334048,308456320,0,0,
sp|Q568F6|PURA2_DANRE,Q568F6,PURA2_DANRE,adss2,455,Danio rerio,2:Experimental evidence at transcript level,Adenylosuccinate synthetase isozyme 2,1,0.999,21,144,144,173,37,33,44,30,37,33,44,30,44,40,56,33,4869671400,4601771000,7014794200,6941420000,898907710,746219460,1039400380,978797500,
sp|Q568K2|PP1RB_DANRE,Q568K2,PP1RB_DANRE,ppp1r11,122,Danio rerio,1:Experimental evidence at protein level,E3 ubiquitin-protein ligase PPP1R11,0.9415,0.9989,1,6,6,6,2,2,1,1,2,2,1,1,2,2,1,1,626667070,0,431259616,0,626667070,0,431259616,0,
sp|Q568M3|CRLF3_DANRE,Q568M3,CRLF3_DANRE,crlf3,444,Danio rerio,2:Experimental evidence at transcript level,Cytokine receptor-like factor 3,0.9969,0.999,1,3,3,3,1,1,1,0,1,1,1,0,1,1,1,0,63593356,104507536,49906520,0,63593356,104507536,49906520,0,
sp|Q568T4|HIKES_DANRE,Q568T4,HIKES_DANRE,hikeshi,197,Danio rerio,2:Experimental evidence at transcript level,Protein Hikeshi,0.9431,0.999,1,2,2,2,1,0,0,1,1,0,0,1,1,0,0,1,74448680,0,0,0,0,0,0,0,
sp|Q568V3|FBX50_DANRE,Q568V3,FBX50_DANRE,nccrp1,237,Danio rerio,2:Experimental evidence at transcript level,F-box only protein 50,1,0.999,2,8,8,8,1,2,2,3,1,2,2,3,1,2,2,3,363633760,430398272,1259325440,1068541060,365523456,245370928,699703100,599512900,
sp|Q568W0|SELW_DANRE,Q568W0,SELW_DANRE,selenow,86,Danio rerio,3:Protein inferred from homology,Selenoprotein W,0.9765,0.9918,1,2,2,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,
sp|Q56A35|ARP2B_DANRE,Q56A35,ARP2B_DANRE,actr2b,394,Danio rerio,2:Experimental evidence at transcript level,Actin-related protein 2-B,1,0.999,6,35,0,35,8,9,12,6,0,0,0,0,8,9,12,6,1980002820,2826828030,2081504380,1113765630,663996800,906991810,1070536000,1289518720,sp|Q7SXW6|ARP2A_DANRE
sp|Q56A55|MITOS_DANRE,Q56A55,MITOS_DANRE,abcb8,714,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial potassium channel ATP-binding subunit,1,0.9979,3,4,4,4,1,1,2,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,
sp|Q58EB4|HIBCH_DANRE,Q58EB4,HIBCH_DANRE,hibch,382,Danio rerio,2:Experimental evidence at transcript level,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",0.9449,0.999,1,9,9,9,3,2,3,1,3,2,3,1,3,2,3,1,217552528,206602592,316743520,130221256,217552528,206602592,316743520,130221256,
sp|Q58EE9|GFAP_DANRE,Q58EE9,GFAP_DANRE,gfap,444,Danio rerio,1:Experimental evidence at protein level,Glial fibrillary acidic protein,1,0.9989,11,38,23,126,10,10,10,8,6,7,7,3,29,31,34,32,3593875460,3144432380,2711392000,3327664640,2791965700,2929269250,2393345020,2130258180,
sp|Q58EG2|ERLN1_DANRE,Q58EG2,ERLN1_DANRE,erlin1,342,Danio rerio,2:Experimental evidence at transcript level,Erlin-1,1,0.9988,2,4,4,4,1,3,0,0,1,3,0,0,1,3,0,0,106007544,426917760,0,0,106007544,222875136,0,0,
sp|Q5BJA5|H2B1_DANRE,Q5BJA5,H2B1_DANRE,zgc:112234,124,Danio rerio,2:Experimental evidence at transcript level,Histone H2B 1/2,1,0.9986,4,50,0,50,14,13,12,11,0,0,0,0,14,13,12,11,4066626560,3479766020,717405820,910269820,1350147710,1751123580,673209220,843195460,sp|Q6PC60|H2B3_DANRE
sp|Q5BJC2|KISHA_DANRE,Q5BJC2,KISHA_DANRE,tmem167a,72,Danio rerio,3:Protein inferred from homology,Protein kish-A,0.8391,0.9967,1,2,2,2,0,2,0,0,0,2,0,0,0,2,0,0,0,37107660,0,0,0,0,0,0,
sp|Q5BJI9|SPCS2_DANRE,Q5BJI9,SPCS2_DANRE,spcs2,201,Danio rerio,2:Experimental evidence at transcript level,Signal peptidase complex subunit 2,0.9809,0.9673,2,3,3,3,1,2,0,0,1,2,0,0,1,2,0,0,150569056,206441312,0,0,150569056,171730192,0,0,
sp|Q5BLE8|RETST_DANRE,Q5BLE8,RETST_DANRE,retsat,607,Danio rerio,1:Experimental evidence at protein level,"All-trans-retinol 13,14-reductase",1,0.999,12,45,45,45,5,17,6,17,5,17,6,17,5,17,6,17,780701820,1247894400,454954368,1883990140,246717760,297609248,211942608,401930560,
sp|Q5BLF0|NMD3_DANRE,Q5BLF0,NMD3_DANRE,nmd3,505,Danio rerio,2:Experimental evidence at transcript level,60S ribosomal export protein NMD3,0.3198,0.9647,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
sp|Q5CZR5|AEP1_DANRE,Q5CZR5,AEP1_DANRE,aep1,315,Danio rerio,1:Experimental evidence at protein level,Aerolysin-like protein,1,0.999,10,120,120,120,30,32,23,35,30,32,23,35,30,32,23,35,8899342300,14138296300,12849577000,7665590800,3558420480,5593965100,3734461950,5747469800,
sp|Q5CZV0|TM182_DANRE,Q5CZV0,TM182_DANRE,tmem182a,248,Danio rerio,2:Experimental evidence at transcript level,Transmembrane protein 182,0.9992,0.9967,1,13,13,13,4,3,4,2,4,3,4,2,4,3,4,2,919828670,823439940,1181403780,1470392450,806685500,823439940,1181403780,1470392450,
sp|Q5D018|RBM8A_DANRE,Q5D018,RBM8A_DANRE,rbm8a,174,Danio rerio,2:Experimental evidence at transcript level,RNA-binding protein 8A,0.9979,0.999,2,4,4,4,2,0,2,0,2,0,2,0,2,0,2,0,138158976,0,147478688,0,138158976,0,147478688,0,
sp|Q5I0F6|KAP0_DANRE,Q5I0F6,KAP0_DANRE,prkar1aa,379,Danio rerio,1:Experimental evidence at protein level,cAMP-dependent protein kinase type I-alpha regulatory subunit,1,0.9988,3,15,15,15,6,7,1,1,6,7,1,1,6,7,1,1,205810016,340755392,80184168,0,205810016,208352240,80184168,0,
sp|Q5MJ86|G3P2_DANRE,Q5MJ86,G3P2_DANRE,gapdh-2,335,Danio rerio,2:Experimental evidence at transcript level,Glyceraldehyde-3-phosphate dehydrogenase 2,1,0.999,10,165,165,189,48,56,30,31,48,56,30,31,56,62,34,37,26186379300,30295654400,14753124400,13404032000,9534497800,10811467800,6942521300,5113599000,
sp|Q5PR98|NDRG2_DANRE,Q5PR98,NDRG2_DANRE,ndrg2,368,Danio rerio,2:Experimental evidence at transcript level,Protein NDRG2,1,0.999,3,28,28,28,7,12,6,3,7,12,6,3,7,12,6,3,862780990,1643260540,638614270,142296816,508735744,914559420,232770432,221399200,
sp|Q5PRA2|DHTK1_DANRE,Q5PRA2,DHTK1_DANRE,dhtkd1,920,Danio rerio,2:Experimental evidence at transcript level,2-oxoadipate dehydrogenase complex component E1,1,0.999,14,45,45,45,12,11,11,11,12,11,11,11,12,11,11,11,1311368960,1448529020,1378062080,1299970690,346824288,349149664,289723872,339160064,
sp|Q5PRD0|143BA_DANRE,Q5PRD0,143BA_DANRE,ywhaba,244,Danio rerio,2:Experimental evidence at transcript level,14-3-3 protein beta/alpha-A,1,0.999,12,281,81,281,94,100,45,42,27,34,13,7,94,100,45,42,21040494600,27501690900,9191778300,8471920600,5066302000,6902720000,2069794560,1775167870,
sp|Q5PRD4|KC1G1_DANRE,Q5PRD4,KC1G1_DANRE,csnk1g1,421,Danio rerio,2:Experimental evidence at transcript level,Casein kinase I isoform gamma-1,0.3743,0.9721,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,12255566,0,0,0,0,0,0,
sp|Q5PYH5|DLG1L_DANRE,Q5PYH5,DLG1L_DANRE,dlg1l,827,Danio rerio,2:Experimental evidence at transcript level,Discs large homolog 1-like protein,0.4892,0.9824,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
sp|Q5PYH6|DLG1_DANRE,Q5PYH6,DLG1_DANRE,dlg1,873,Danio rerio,2:Experimental evidence at transcript level,Disks large homolog 1,0.9416,0.9989,1,8,0,8,2,2,2,2,0,0,0,0,2,2,2,2,187467104,188230624,270615648,237543280,187467104,188230624,270615648,237543280,sp|Q6R005|DLG4_DANRE
sp|Q5RGE6|HSP7E_DANRE,Q5RGE6,HSP7E_DANRE,hspa14,504,Danio rerio,2:Experimental evidence at transcript level,Heat shock 70 kDa protein 14,1,0.999,10,24,24,24,5,7,5,7,5,7,5,7,5,7,5,7,681350400,4951620100,691768130,5764719600,1296462850,1111609090,793650690,1235043710,
sp|Q5RGJ5|C19L1_DANRE,Q5RGJ5,C19L1_DANRE,cwf19l1,544,Danio rerio,2:Experimental evidence at transcript level,CWF19-like protein 1,0.9943,0.9891,2,4,4,4,1,1,2,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,
sp|Q5RGQ2|ANM8B_DANRE,Q5RGQ2,ANM8B_DANRE,prmt8b,419,Danio rerio,2:Experimental evidence at transcript level,Protein arginine N-methyltransferase 8-B,0.9764,0.9857,2,5,5,5,3,2,0,0,3,2,0,0,3,2,0,0,498137344,327382496,0,0,303934016,327382496,0,0,
sp|Q5RGV1|IMDH3_DANRE,Q5RGV1,IMDH3_DANRE,impdh1b,514,Danio rerio,2:Experimental evidence at transcript level,Inosine-5'-monophosphate dehydrogenase 1b,1,0.999,14,71,8,71,18,19,19,15,3,3,1,1,18,19,19,15,3444786180,3111702780,3241760260,3759821570,795248000,589229890,641777410,800158140,
sp|Q5RHB5|IRAG2_DANRE,Q5RHB5,IRAG2_DANRE,irag2,1447,Danio rerio,1:Experimental evidence at protein level,"Inositol 1,4,5-triphosphate receptor associated 2",0.7528,0.9779,1,9,9,9,2,1,3,3,2,1,3,3,2,1,3,3,479368864,477129792,699412030,900979900,479368864,477129792,699412030,900979900,
sp|Q5RHR0|PARP1_DANRE,Q5RHR0,PARP1_DANRE,parp1,1013,Danio rerio,2:Experimental evidence at transcript level,Poly [ADP-ribose] polymerase 1,1,0.999,20,95,95,95,20,29,34,12,20,29,34,12,20,29,34,12,5166694400,4595392500,3816061180,3848977410,744357380,661959740,484881248,537608640,
sp|Q5RHZ6|OSGEP_DANRE,Q5RHZ6,OSGEP_DANRE,osgep,335,Danio rerio,2:Experimental evidence at transcript level,tRNA N6-adenosine threonylcarbamoyltransferase,1,0.9988,3,7,7,7,1,2,2,2,1,2,2,2,1,2,2,2,70937320,69659696,204178784,141337920,70937320,59903680,157049376,141337920,
sp|Q5RKN4|GLYR1_DANRE,Q5RKN4,GLYR1_DANRE,glyr1,462,Danio rerio,2:Experimental evidence at transcript level,Cytokine-like nuclear factor N-PAC,0.9979,0.9989,2,4,4,4,1,0,1,2,1,0,1,2,1,0,1,2,0,0,340094560,192870736,0,0,340094560,192870736,
sp|Q5SNX7|GALC_DANRE,Q5SNX7,GALC_DANRE,galc,660,Danio rerio,2:Experimental evidence at transcript level,Galactocerebrosidase,1,0.999,9,19,19,19,4,5,6,4,4,5,6,4,4,5,6,4,1131638020,1245177470,837579260,1293169280,291461344,208333552,299249664,484380832,
sp|Q5SP67|WDR26_DANRE,Q5SP67,WDR26_DANRE,wdr26,576,Danio rerio,1:Experimental evidence at protein level,WD repeat-containing protein 26,1,0.999,5,14,14,14,4,4,3,3,4,4,3,3,4,4,3,3,502882816,721203970,579427780,677850430,459406688,304700000,322438592,285237696,
sp|Q5SP90|PP4R3_DANRE,Q5SP90,PP4R3_DANRE,smek1,818,Danio rerio,1:Experimental evidence at protein level,Serine/threonine-protein phosphatase 4 regulatory subunit 3,1,0.9976,3,4,4,4,1,1,0,2,1,1,0,2,1,1,0,2,260729744,303312448,85025456,151398112,260729744,303312448,85025456,151398112,
sp|Q5SPD7|P5CR3_DANRE,Q5SPD7,P5CR3_DANRE,pycr3,288,Danio rerio,2:Experimental evidence at transcript level,Pyrroline-5-carboxylate reductase 3,1,0.999,3,8,8,8,2,3,2,1,2,3,2,1,2,3,2,1,138282608,428569920,375984832,263979760,138282608,206644704,375984832,263979760,
sp|Q5TYS5|SCRN2_DANRE,Q5TYS5,SCRN2_DANRE,scrn2,415,Danio rerio,2:Experimental evidence at transcript level,Secernin-2,1,0.999,2,11,11,11,2,4,5,0,2,4,5,0,2,4,5,0,68495968,79527568,159887840,0,41021996,48685608,91723264,0,
sp|Q5U3F8|3HAO_DANRE,Q5U3F8,3HAO_DANRE,haao,287,Danio rerio,2:Experimental evidence at transcript level,"3-hydroxyanthranilate 3,4-dioxygenase",1,0.999,3,10,10,10,3,3,3,1,3,3,3,1,3,3,3,1,300282688,392932896,96188312,0,254215744,272617888,99755080,0,
sp|Q5U3I0|SAM5B_DANRE,Q5U3I0,SAM5B_DANRE,samm50b,469,Danio rerio,2:Experimental evidence at transcript level,Sorting and assembly machinery component 50 homolog B,1,0.999,9,24,24,36,5,4,7,8,5,4,7,8,9,7,9,11,1195655040,408976352,1045942910,592693890,436170880,259898976,346959808,355317024,
sp|Q5U3U0|PHYD1_DANRE,Q5U3U0,PHYD1_DANRE,phyhd1,291,Danio rerio,2:Experimental evidence at transcript level,Phytanoyl-CoA dioxygenase domain-containing protein 1,0.999,0.9977,2,4,4,4,2,2,0,0,2,2,0,0,2,2,0,0,90151488,32474482,0,0,90151488,32474482,0,0,
sp|Q5U3U3|CPT2_DANRE,Q5U3U3,CPT2_DANRE,cpt2,669,Danio rerio,2:Experimental evidence at transcript level,"Carnitine O-palmitoyltransferase 2, mitochondrial",1,0.999,21,115,115,115,31,32,22,30,31,32,22,30,31,32,22,30,4393518600,4582142500,3981417220,5671402000,665294590,652581250,526633728,744699200,
sp|Q5W7F1|ASAH2_DANRE,Q5W7F1,ASAH2_DANRE,asah2,743,Danio rerio,1:Experimental evidence at protein level,Neutral ceramidase,1,0.999,2,6,6,6,2,0,2,2,2,0,2,2,2,0,2,2,100889024,0,191807136,258651184,0,0,191807136,258651184,
sp|Q5W8I7|VGL2B_DANRE,Q5W8I7,VGL2B_DANRE,slc17a6a,587,Danio rerio,2:Experimental evidence at transcript level,Vesicular glutamate transporter 2.2,1,0.9985,3,6,6,6,1,1,2,2,1,1,2,2,1,1,2,2,0,321020992,755051520,226252128,0,321020992,460735456,168880288,
sp|Q5W8I8|VGL2A_DANRE,Q5W8I8,VGL2A_DANRE,slc17a6b,584,Danio rerio,2:Experimental evidence at transcript level,Vesicular glutamate transporter 2.1,0.973,0.9695,2,4,4,4,1,1,0,2,1,1,0,2,1,1,0,2,165400624,247074256,0,237165312,165400624,247074256,0,141991360,
sp|Q5XIY6|VTC1B_DANRE,Q5XIY6,VTC1B_DANRE,atp6v1c1b,381,Danio rerio,2:Experimental evidence at transcript level,V-type proton ATPase subunit C 1-B,0.9977,0.9776,3,4,4,20,2,2,0,0,2,2,0,0,8,8,2,2,193691168,16772095,0,154060864,97106672,103119576,0,84099208,
sp|Q5XJ10|G3P_DANRE,Q5XJ10,G3P_DANRE,gapdh,333,Danio rerio,2:Experimental evidence at transcript level,Glyceraldehyde-3-phosphate dehydrogenase,1,0.999,18,674,650,674,202,200,143,129,194,194,139,123,202,200,143,129,87803904000,90220069000,47428817000,62616687000,27155284000,28872091600,14160235500,15219681300,
sp|Q5XJ36|PARK7_DANRE,Q5XJ36,PARK7_DANRE,park7,189,Danio rerio,2:Experimental evidence at transcript level,Parkinson disease protein 7 homolog,1,0.999,4,15,15,15,6,3,5,1,6,3,5,1,6,3,5,1,2044725380,1613488900,192682832,0,747493950,728469820,748536000,0,
sp|Q5XJ54|GLRX3_DANRE,Q5XJ54,GLRX3_DANRE,glrx3,326,Danio rerio,2:Experimental evidence at transcript level,Glutaredoxin 3,1,0.999,6,29,29,29,5,11,6,7,5,11,6,7,5,11,6,7,1046642820,1859283200,1053595390,844894460,616928960,554218560,549002690,524837536,
sp|Q5XJA3|PRRC1_DANRE,Q5XJA3,PRRC1_DANRE,prrc1,435,Danio rerio,1:Experimental evidence at protein level,Protein PRRC1,0.9997,0.999,1,7,7,7,3,3,1,0,3,3,1,0,3,3,1,0,45905816,69979616,0,0,45905816,55721880,0,0,
sp|Q5XTN8|CRGNA_DANRE,Q5XTN8,CRGNA_DANRE,crygna,183,Danio rerio,2:Experimental evidence at transcript level,Gamma-crystallin N-A,0.9783,0.9806,2,2,2,2,1,1,0,0,1,1,0,0,1,1,0,0,0,108809024,0,0,0,0,0,0,
sp|Q5YB40|MFNG_DANRE,Q5YB40,MFNG_DANRE,mfng,360,Danio rerio,2:Experimental evidence at transcript level,"Beta-1,3-N-acetylglucosaminyltransferase manic fringe",0.3652,0.971,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,13025791,0,0,0,0,0,
sp|Q642H3|SEP8A_DANRE,Q642H3,SEP8A_DANRE,sept8a,420,Danio rerio,2:Experimental evidence at transcript level,Septin-8-A,1,0.999,6,44,22,44,13,16,9,6,7,9,3,3,13,16,9,6,1965219070,1710526590,1316460420,1544701700,853525440,644317820,562280580,567191740,
sp|Q642H7|RIC8A_DANRE,Q642H7,RIC8A_DANRE,ric8a,548,Danio rerio,2:Experimental evidence at transcript level,Synembryn-A,1,0.999,4,9,9,9,3,4,1,1,3,4,1,1,3,4,1,1,179786336,159926096,36862580,191104352,101213680,119912632,47888836,92305344,
sp|Q642H9|RS4X_DANRE,Q642H9,RS4X_DANRE,rps4x,263,Danio rerio,1:Experimental evidence at protein level,Small ribosomal subunit protein eS4,1,0.999,16,150,150,150,37,51,33,29,37,51,33,29,37,51,33,29,16418296800,19243186200,14077448200,12189044700,2651356420,2835455230,2488307200,2500989180,
sp|Q642J5|RFOX1_DANRE,Q642J5,RFOX1_DANRE,rbfox1,373,Danio rerio,2:Experimental evidence at transcript level,RNA binding protein fox-1 homolog 1,0.9994,0.9988,2,7,0,7,4,3,0,0,0,0,0,0,4,3,0,0,217780160,204353984,0,0,217780160,204353984,0,0,sp|Q7ZT82|RFX1L_DANRE
sp|Q642M9|DHDH_DANRE,Q642M9,DHDH_DANRE,dhdh,334,Danio rerio,2:Experimental evidence at transcript level,"Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase",1,0.9985,5,20,20,20,3,7,4,6,3,7,4,6,3,7,4,6,609826050,1060430720,576708990,1158077700,275225248,345831680,426207200,592438210,
sp|Q66HV4|COPB_DANRE,Q66HV4,COPB_DANRE,copb1,953,Danio rerio,2:Experimental evidence at transcript level,Coatomer subunit beta,1,0.999,12,88,88,88,28,26,17,17,28,26,17,17,28,26,17,17,3631318530,3027947780,2814439680,4238370560,871951810,553118080,586338690,843811260,
sp|Q66HX8|GDAP2_DANRE,Q66HX8,GDAP2_DANRE,gdap2,504,Danio rerio,2:Experimental evidence at transcript level,Ganglioside-induced differentiation-associated protein 2,0.9968,0.9912,2,15,15,15,5,5,2,3,5,5,2,3,5,5,2,3,4272252420,4242616830,482140544,3083870980,2059158140,1970463490,2115493380,2080968700,
sp|Q66I21|AL8A1_DANRE,Q66I21,AL8A1_DANRE,aldh8a1,487,Danio rerio,2:Experimental evidence at transcript level,2-aminomuconic semialdehyde dehydrogenase,1,0.999,18,103,103,103,29,27,25,22,29,27,25,22,29,27,25,22,8554005500,7508825100,8403833900,10882902000,1954905340,1673226370,1811709820,2121598340,
sp|Q66I22|SRRT_DANRE,Q66I22,SRRT_DANRE,srrt,896,Danio rerio,2:Experimental evidence at transcript level,Serrate RNA effector molecule homolog,1,0.9989,7,19,19,19,4,6,5,4,4,6,5,4,4,6,5,4,582767360,686248130,5173732900,624425090,591413570,579670460,2046461570,568254910,
sp|Q66I42|MOESA_DANRE,Q66I42,MOESA_DANRE,msna,579,Danio rerio,1:Experimental evidence at protein level,Moesin a,1,0.999,27,227,227,227,61,60,54,52,61,60,54,52,61,60,54,52,7808604700,7604618200,5474636800,7705518100,901391360,824058300,661745660,840098820,
sp|Q66I73|MLRSB_DANRE,Q66I73,MLRSB_DANRE,mylpfb,170,Danio rerio,2:Experimental evidence at transcript level,"Myosin regulatory light chain 2, skeletal muscle isoform B",1,0.9988,7,7,7,84,2,1,2,2,2,1,2,2,30,28,16,10,1404331390,204410720,758624380,677482430,771181380,612308740,442910784,377332352,
sp|Q66I75|MTNB_DANRE,Q66I75,MTNB_DANRE,apip,241,Danio rerio,2:Experimental evidence at transcript level,Methylthioribulose-1-phosphate dehydratase,0.826,0.9895,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
sp|Q66L49|SCMC1_DANRE,Q66L49,SCMC1_DANRE,slc25a24,477,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial adenyl nucleotide antiporter SLC25A24,1,0.999,3,6,6,6,1,2,2,1,1,2,2,1,1,2,2,1,84727496,167547584,0,225407904,74180104,92401304,0,335885632,
sp|Q67FY3|BCL9L_DANRE,Q67FY3,BCL9L_DANRE,bcl9l,1530,Danio rerio,2:Experimental evidence at transcript level,B-cell CLL/lymphoma 9-like protein,0.9991,0.9755,2,4,4,4,2,2,0,0,2,2,0,0,2,2,0,0,103767160,84406240,0,0,103767160,84406240,0,0,
sp|Q68EH8|FAD1_DANRE,Q68EH8,FAD1_DANRE,flad1,497,Danio rerio,2:Experimental evidence at transcript level,FAD synthase,0.9974,0.999,2,2,2,2,2,0,0,0,2,0,0,0,2,0,0,0,419838880,172378528,0,0,208547056,193329904,0,0,
sp|Q68EI0|WDR18_DANRE,Q68EI0,WDR18_DANRE,wdr18,431,Danio rerio,2:Experimental evidence at transcript level,WD repeat-containing protein 18,1,0.9988,3,8,8,8,0,3,3,2,0,3,3,2,0,3,3,2,0,209184608,178995744,97573464,0,120289360,91341304,111483224,
sp|Q68EK7|RAB4B_DANRE,Q68EK7,RAB4B_DANRE,rab4b,213,Danio rerio,2:Experimental evidence at transcript level,Ras-related protein Rab-4B,0.9412,0.9989,1,14,0,14,5,3,3,3,0,0,0,0,5,3,3,3,1961194240,0,2293756420,2939160580,1961194240,0,2293756420,2939160580,sp|Q6PHI9|RAB4A_DANRE
sp|Q68EL2|DTD2_DANRE,Q68EL2,DTD2_DANRE,dtd2,160,Danio rerio,1:Experimental evidence at protein level,D-aminoacyl-tRNA deacylase 2,0.3547,0.9697,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
sp|Q6AXJ2|EI3HA_DANRE,Q6AXJ2,EI3HA_DANRE,eif3ha,335,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit H-A,0.9162,0.9662,1,2,0,2,1,1,0,0,0,0,0,0,1,1,0,0,1073869440,0,0,0,0,0,0,0,
sp|Q6AZA0|THIL_DANRE,Q6AZA0,THIL_DANRE,acat1,420,Danio rerio,2:Experimental evidence at transcript level,"Acetyl-CoA acetyltransferase, mitochondrial",1,0.999,13,90,90,90,26,33,14,17,26,33,14,17,26,33,14,17,7158087700,7142585300,5148754900,6430453200,1469656960,1455901570,1466898940,1472366460,
sp|Q6AZW2|A1A1A_DANRE,Q6AZW2,A1A1A_DANRE,akr1a1a,324,Danio rerio,2:Experimental evidence at transcript level,Aldo-keto reductase family 1 member A1-A,0.425,0.9773,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,81375480,0,0,0,0,0,
sp|Q6BEA0|PLXA4_DANRE,Q6BEA0,PLXA4_DANRE,plxna4,1903,Danio rerio,2:Experimental evidence at transcript level,Plexin-A4,0.9974,0.9989,1,5,5,5,2,2,1,0,2,2,1,0,2,2,1,0,45278176,61275840,22844900,0,45278176,61275840,22844900,0,
sp|Q6DBT3|TXD17_DANRE,Q6DBT3,TXD17_DANRE,txndc17,123,Danio rerio,2:Experimental evidence at transcript level,Thioredoxin domain-containing protein 17,0.5263,0.9848,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,267398000,0,0,0,0,0,0,
sp|Q6DBU8|LIPH_DANRE,Q6DBU8,LIPH_DANRE,liph,454,Danio rerio,2:Experimental evidence at transcript level,Lipase member H,0.3702,0.9716,1,2,2,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,
sp|Q6DBY2|NAA50_DANRE,Q6DBY2,NAA50_DANRE,naa50,168,Danio rerio,1:Experimental evidence at protein level,N-alpha-acetyltransferase 50,0.9986,0.9947,2,5,5,5,3,2,0,0,3,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,
sp|Q6DC04|CARM1_DANRE,Q6DC04,CARM1_DANRE,carm1,588,Danio rerio,2:Experimental evidence at transcript level,Histone-arginine methyltransferase CARM1,0.9997,0.999,2,2,2,2,0,2,0,0,0,2,0,0,0,2,0,0,0,262609504,0,0,0,0,0,0,
