Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,24hpf_FT1_1 Spectral Count,24hpf_FT1_2 Spectral Count,24hpf_FT1_3 Spectral Count,24hpf_pH11_1 Spectral Count,24hpf_pH11_2 Spectral Count,24hpf_pH11_3 Spectral Count,24hpf_pH2_1 Spectral Count,24hpf_pH2_2 Spectral Count,24hpf_pH2_3 Spectral Count,24hpf_pH5_1 Spectral Count,24hpf_pH5_2 Spectral Count,24hpf_pH5_3 Spectral Count,24hpf_pH8_1 Spectral Count,24hpf_pH8_2 Spectral Count,24hpf_pH8_3 Spectral Count,24hpf_FT1_1 Unique Spectral Count,24hpf_FT1_2 Unique Spectral Count,24hpf_FT1_3 Unique Spectral Count,24hpf_pH11_1 Unique Spectral Count,24hpf_pH11_2 Unique Spectral Count,24hpf_pH11_3 Unique Spectral Count,24hpf_pH2_1 Unique Spectral Count,24hpf_pH2_2 Unique Spectral Count,24hpf_pH2_3 Unique Spectral Count,24hpf_pH5_1 Unique Spectral Count,24hpf_pH5_2 Unique Spectral Count,24hpf_pH5_3 Unique Spectral Count,24hpf_pH8_1 Unique Spectral Count,24hpf_pH8_2 Unique Spectral Count,24hpf_pH8_3 Unique Spectral Count,24hpf_FT1_1 Total Spectral Count,24hpf_FT1_2 Total Spectral Count,24hpf_FT1_3 Total Spectral Count,24hpf_pH11_1 Total Spectral Count,24hpf_pH11_2 Total Spectral Count,24hpf_pH11_3 Total Spectral Count,24hpf_pH2_1 Total Spectral Count,24hpf_pH2_2 Total Spectral Count,24hpf_pH2_3 Total Spectral Count,24hpf_pH5_1 Total Spectral Count,24hpf_pH5_2 Total Spectral Count,24hpf_pH5_3 Total Spectral Count,24hpf_pH8_1 Total Spectral Count,24hpf_pH8_2 Total Spectral Count,24hpf_pH8_3 Total Spectral Count,24hpf_FT1_1 Intensity,24hpf_FT1_2 Intensity,24hpf_FT1_3 Intensity,24hpf_pH11_1 Intensity,24hpf_pH11_2 Intensity,24hpf_pH11_3 Intensity,24hpf_pH2_1 Intensity,24hpf_pH2_2 Intensity,24hpf_pH2_3 Intensity,24hpf_pH5_1 Intensity,24hpf_pH5_2 Intensity,24hpf_pH5_3 Intensity,24hpf_pH8_1 Intensity,24hpf_pH8_2 Intensity,24hpf_pH8_3 Intensity,24hpf_FT1_1 MaxLFQ Intensity,24hpf_FT1_2 MaxLFQ Intensity,24hpf_FT1_3 MaxLFQ Intensity,24hpf_pH11_1 MaxLFQ Intensity,24hpf_pH11_2 MaxLFQ Intensity,24hpf_pH11_3 MaxLFQ Intensity,24hpf_pH2_1 MaxLFQ Intensity,24hpf_pH2_2 MaxLFQ Intensity,24hpf_pH2_3 MaxLFQ Intensity,24hpf_pH5_1 MaxLFQ Intensity,24hpf_pH5_2 MaxLFQ Intensity,24hpf_pH5_3 MaxLFQ Intensity,24hpf_pH8_1 MaxLFQ Intensity,24hpf_pH8_2 MaxLFQ Intensity,24hpf_pH8_3 MaxLFQ Intensity,Indistinguishable Proteins
sp|Q503B7|B9D1_DANRE,Q503B7,B9D1_DANRE,b9d1,201,Danio rerio,2:Experimental evidence at transcript level,B9 domain-containing protein 1,0.736,0.9865,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q503C8|NUDC1_DANRE,Q503C8,NUDC1_DANRE,nudcd1,585,Danio rerio,2:Experimental evidence at transcript level,NudC domain-containing protein 1,1,0.999,18,148,148,148,11,8,7,17,12,14,7,10,13,6,11,8,8,9,7,11,8,7,17,12,14,7,10,13,6,11,8,8,9,7,11,8,7,17,12,14,7,10,13,6,11,8,8,9,7,69575744,43229152,19299892,250244336,100146472,79346656,234832560,888933630,1119160830,116918528,98190096,50562508,157363936,106831744,56093640,64933684,49306024,20778084,69428864,53530004,30906918,63462928,87153176,99849800,43203280,32721214,22444944,86768704,42219828,18771520,
sp|Q503D6|CCNQ_DANRE,Q503D6,CCNQ_DANRE,ccnq,247,Danio rerio,2:Experimental evidence at transcript level,Cyclin-Q,0.9792,0.9989,2,5,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7485939,3237711,0,0,0,0,0,0,0,0,0,0,0,5852774.5,0,7485939,3237711,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q503E1|INT11_DANRE,Q503E1,INT11_DANRE,cpsf3l,598,Danio rerio,2:Experimental evidence at transcript level,Integrator complex subunit 11,1,0.999,11,44,44,44,2,2,4,5,5,3,2,0,1,4,3,3,5,3,2,2,2,4,5,5,3,2,0,1,4,3,3,5,3,2,2,2,4,5,5,3,2,0,1,4,3,3,5,3,2,8828973,9168314,8936782,42749000,16635994,13356864,13952715,0,23856708,14888109,46226136,41088108,35396840,34978872,22980694,717714180,14211007,11044076,26178092,6934573.5,8444577,16583187,0,103515576,14160957,18351036,16941322,28822668,9912641,16390744,
sp|Q503E9|IMA6_DANRE,Q503E9,IMA6_DANRE,kpna5,539,Danio rerio,2:Experimental evidence at transcript level,Importin subunit alpha-6,1,0.999,14,91,91,91,17,15,9,7,7,5,4,4,3,3,3,4,3,4,3,17,15,9,7,7,5,4,4,3,3,3,4,3,4,3,17,15,9,7,7,5,4,4,3,3,3,4,3,4,3,45598388,53535920,20610850,15819516,37579080,18640752,55633960,27211098,2927555,237928048,94883072,79571872,12198439,709176,26207190,3663027.2,6713222.5,3150905.8,3890244,3497188.2,5869718,59264420,90684592,13813326,402604992,186978032,107453128,86502864,5028984,1962457.6,
sp|Q503H1|TSAP1_DANRE,Q503H1,TSAP1_DANRE,trnau1ap,314,Danio rerio,2:Experimental evidence at transcript level,tRNA selenocysteine 1-associated protein 1,1,0.999,3,8,8,8,1,0,0,3,0,0,0,2,1,0,1,0,0,0,0,1,0,0,3,0,0,0,2,1,0,1,0,0,0,0,1,0,0,3,0,0,0,2,1,0,1,0,0,0,0,6218307,0,0,2057150.8,0,0,0,4426292.5,710106.9,0,2638031.5,0,0,0,0,0,0,0,2057150.8,0,0,0,4426292.5,710106.9,0,0,0,0,0,0,
sp|Q503I2|TRI13_DANRE,Q503I2,TRI13_DANRE,trim13,404,Danio rerio,2:Experimental evidence at transcript level,Tripartite motif-containing 13,0.8113,0.9912,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,839017.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q503I8|NGLY1_DANRE,Q503I8,NGLY1_DANRE,ngly1,644,Danio rerio,2:Experimental evidence at transcript level,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,1,0.999,14,62,62,62,1,2,2,9,6,3,5,7,5,2,6,6,2,2,4,1,2,2,9,6,3,5,7,5,2,6,6,2,2,4,1,2,2,9,6,3,5,7,5,2,6,6,2,2,4,0,0,1729021.1,65620272,36328144,16073052,102151992,98595208,43268632,21109210,20666282,28058388,4096129,48291264,32136508,0,0,0,35039876,15809839,13243818,148399424,24170052,16198288,0,14559092,17482680,44320144,22991988,17405132,
sp|Q503I9|GLD2_DANRE,Q503I9,GLD2_DANRE,tent2,489,Danio rerio,2:Experimental evidence at transcript level,Poly(A) RNA polymerase GLD2,1,0.999,6,17,17,17,1,1,0,1,2,3,0,1,2,0,3,0,1,0,2,1,1,0,1,2,3,0,1,2,0,3,0,1,0,2,1,1,0,1,2,3,0,1,2,0,3,0,1,0,2,200460.72,378740,0,0,957025.3,452997.62,0,10628765,20004044,0,6851086.5,0,2248218.5,0,0,0,0,0,0,957025.3,452997.62,0,10628765,10285697,0,6016178.5,0,2248218.5,0,0,
sp|Q503J2|MTU1_DANRE,Q503J2,MTU1_DANRE,trmu,416,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial tRNA-specific 2-thiouridylase 1,1,0.9977,5,7,7,7,0,0,0,1,0,0,1,0,1,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1017312.4,0,0,20175314,11433935,0,0,0,6639894.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q503L4|IAH1_DANRE,Q503L4,IAH1_DANRE,iah1,238,Danio rerio,2:Experimental evidence at transcript level,Isoamyl acetate-hydrolyzing esterase 1 homolog,1,0.999,3,8,8,8,0,0,1,0,0,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,0,0,0,0,0,0,0,0,707734.1,0,0,1632990.4,133218424,144174368,231716160,0,0,0,0,0,0,0,0,0,0,0,0,82396416,88913488,144115872,0,0,0,0,0,0,
sp|Q503L9|NXN_DANRE,Q503L9,NXN_DANRE,nxn,418,Danio rerio,2:Experimental evidence at transcript level,Nucleoredoxin,1,0.999,11,57,57,57,2,1,1,1,3,1,10,8,5,2,3,4,4,7,5,2,1,1,1,3,1,10,8,5,2,3,4,4,7,5,2,1,1,1,3,1,10,8,5,2,3,4,4,7,5,8818107,13718279,0,14740337,9083432,3828091.2,413663200,267138336,302669024,159372272,40735536,3438070.2,125414664,32770054,53150840,8818107,13718279,0,831316.8,501399.94,0,144328752,436500736,221712560,49858112,46993472,9050050,68444424,89223304,66029272,
sp|Q503N2|SPC24_DANRE,Q503N2,SPC24_DANRE,spc24,202,Danio rerio,2:Experimental evidence at transcript level,Kinetochore protein Spc24,1,0.999,13,61,61,61,2,0,2,1,2,1,9,8,8,5,8,4,6,3,2,2,0,2,1,2,1,9,8,8,5,8,4,6,3,2,2,0,2,1,2,1,9,8,8,5,8,4,6,3,2,12313625,0,0,31684734,5831747,871556.1,464578432,403104256,440922208,247232432,149050320,93539856,213371456,44300304,1709205,5996735,0,0,114777392,2688685.2,7546943,119620968,148128704,171489888,122668368,56946264,51314900,117848440,31964308,0,
sp|Q503N9|TAD2B_DANRE,Q503N9,TAD2B_DANRE,tada2b,486,Danio rerio,2:Experimental evidence at transcript level,Transcriptional adapter 2-beta,0.9999,0.9989,2,10,10,10,0,0,0,3,1,1,1,0,1,0,0,1,0,1,1,0,0,0,3,1,1,1,0,1,0,0,1,0,1,1,0,0,0,3,1,1,1,0,1,0,0,1,0,1,1,0,0,0,13448476,0,0,3378990,0,0,0,0,0,0,0,5015538.5,0,0,0,7658228.5,0,0,2625689.5,0,0,0,0,0,0,0,10689811,
sp|Q503P2|NIP7_DANRE,Q503P2,NIP7_DANRE,nip7,180,Danio rerio,2:Experimental evidence at transcript level,60S ribosome subunit biogenesis protein NIP7 homolog,1,0.999,6,28,28,28,4,2,2,1,1,1,3,3,3,1,1,2,1,1,2,4,2,2,1,1,1,3,3,3,1,1,2,1,1,2,4,2,2,1,1,1,3,3,3,1,1,2,1,1,2,25011854,4023682.5,677332.2,33634248,13893981,8724915,186496688,76985848,87573592,27293146,10580353,9150808,37934324,29102112,31620672,17552840,10326918,1738396.2,60741260,25091624,15756628,7595463,7740378,16106860,49289640,19107428,14165812,68506912,52556516,31393254,
sp|Q503Q1|MIEAP_DANRE,Q503Q1,MIEAP_DANRE,spata18,490,Danio rerio,2:Experimental evidence at transcript level,Mitochondria-eating protein,0.994,0.997,1,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6183188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q503S6|LTOR3_DANRE,Q503S6,LTOR3_DANRE,lamtor3,124,Danio rerio,2:Experimental evidence at transcript level,Ragulator complex protein LAMTOR3,1,0.9989,3,19,19,19,1,0,0,2,2,2,0,0,4,1,1,1,1,2,2,1,0,0,2,2,2,0,0,4,1,1,1,1,2,2,1,0,0,2,2,2,0,0,4,1,1,1,1,2,2,1315568.8,0,0,0,0,0,0,0,35512864,0,11471007,0,9565977,20436616,20660288,1337865.1,0,0,0,0,0,0,0,10785453,0,14017904,0,11689902,10583267,11128865,
sp|Q503U3|MFFA_DANRE,Q503U3,MFFA_DANRE,zgc:110130,275,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial fission factor homolog A,0.9853,0.9956,2,8,8,8,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8336471.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q503V0|CHMP6_DANRE,Q503V0,CHMP6_DANRE,chmp6,206,Danio rerio,2:Experimental evidence at transcript level,Charged multivesicular body protein 6,1,0.999,7,44,44,44,1,0,1,1,1,2,5,5,5,11,5,4,1,1,1,1,0,1,1,1,2,5,5,5,11,5,4,1,1,1,1,0,1,1,1,2,5,5,5,11,5,4,1,1,1,1132608.2,0,4972198.5,27019896,14902574,10245235,98635648,167496448,153310880,281932352,79964112,44409552,27739814,28355396,20969616,0,0,0,51861756,28603874,19664616,9056379,16962936,22112176,56152384,23273734,17192120,53243560,54425104,40248900,
sp|Q503V1|CYBR1_DANRE,Q503V1,CYBR1_DANRE,cybrd1,253,Danio rerio,2:Experimental evidence at transcript level,Plasma membrane ascorbate-dependent reductase CYBRD1,0.9154,0.9965,1,5,5,5,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2490793.2,0,0,233294.34,0,0,0,0,0,0,0,0,0,0,0,2490793.2,0,0,233294.34,0,0,0,0,0,0,0,0,0,0,
sp|Q503W7|ATD1B_DANRE,Q503W7,ATD1B_DANRE,atad1b,362,Danio rerio,2:Experimental evidence at transcript level,Outer mitochondrial transmembrane helix translocase,1,0.999,12,50,46,50,2,5,5,6,5,3,1,2,3,2,2,3,2,5,4,2,5,5,5,5,3,1,2,3,2,2,3,1,4,3,2,5,5,6,5,3,1,2,3,2,2,3,2,5,4,14661203,25074132,16407448,27562086,25153722,12771961,0,52518068,32329316,4055869,17727566,2733808.8,11660732,39570488,36754960,5794253.5,8374190,2723685.8,21298030,11546717,13472152,0,52518068,32329316,9808981,9017863,5933015,9582918,10643550,9519302,
sp|Q503X2|RM04_DANRE,Q503X2,RM04_DANRE,mrpl4,302,Danio rerio,2:Experimental evidence at transcript level,Large ribosomal subunit protein uL4m,1,0.999,6,32,32,32,1,1,1,1,0,0,7,6,6,4,1,1,2,0,1,1,1,1,1,0,0,7,6,6,4,1,1,2,0,1,1,1,1,1,0,0,7,6,6,4,1,1,2,0,1,3039545.2,363885.8,3627686.2,16041173,0,0,392771136,628174210,512434080,82604480,24462650,10721353,184266752,0,10714096,3039545.2,363885.8,3627686.2,80282264,0,0,34248648,80950680,91540288,46865224,68768320,30139394,331726912,0,53621508,
sp|Q503Y4|OVCA2_DANRE,Q503Y4,OVCA2_DANRE,ovca2,227,Danio rerio,2:Experimental evidence at transcript level,Esterase OVCA2,0.9743,0.999,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15773212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q503Y7|PIN4_DANRE,Q503Y7,PIN4_DANRE,pin4,128,Danio rerio,2:Experimental evidence at transcript level,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4,1,0.999,6,30,30,30,1,1,1,2,2,1,2,3,3,5,1,3,3,1,1,1,1,1,2,2,1,2,3,3,5,1,3,3,1,1,1,1,1,2,2,1,2,3,3,5,1,3,3,1,1,11476946,11323799,4455948.5,25019444,13843721,12458255,58703360,123710136,185941424,317666208,70884176,102180176,89051200,29924738,20910438,11476946,11323799,4455948.5,25019444,13843721,9800557,49030944,103597216,154345920,145104080,70884176,66461916,70448960,29924738,20910438,
sp|Q504A5|TPMT_DANRE,Q504A5,TPMT_DANRE,tpmt,232,Danio rerio,2:Experimental evidence at transcript level,Probable thiopurine S-methyltransferase,1,0.999,9,34,34,34,1,1,0,1,1,1,5,10,5,0,1,1,3,2,2,1,1,0,1,1,1,5,10,5,0,1,1,3,2,2,1,1,0,1,1,1,5,10,5,0,1,1,3,2,2,5151000,4752663.5,0,815103.7,7346892.5,8127189,178927904,135627840,154289024,0,0,0,0,11355976,11433664,5151000,4752663.5,0,1289735.8,7346892.5,8127189,58194420,78100408,78639464,0,0,0,0,9745398,6361765.5,
sp|Q504E7|SZRD1_DANRE,Q504E7,SZRD1_DANRE,szrd1,161,Danio rerio,1:Experimental evidence at protein level,SUZ RNA-binding domain-containing,1,0.999,2,8,8,8,2,0,2,0,1,2,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,0,0,0,0,0,0,1,185105.14,0,3616853,0,246263,311828.2,0,0,0,0,0,0,0,0,357378.56,749253.06,0,842159.9,0,246263,311828.2,0,0,0,0,0,0,0,0,357378.56,
sp|Q504J1|CASPB_DANRE,Q504J1,CASPB_DANRE,caspb,404,Danio rerio,1:Experimental evidence at protein level,Caspase b,0.5608,0.9711,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q52KB5|ZBT24_DANRE,Q52KB5,ZBT24_DANRE,zbtb24,672,Danio rerio,2:Experimental evidence at transcript level,Zinc finger and BTB domain-containing protein 24,0.9857,0.9981,2,5,5,5,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22375808,5767382,7922810.5,0,0,0,0,0,0,0,0,0,0,0,0,11115911,5840271.5,8022941,0,0,
sp|Q52KL1|FITM2_DANRE,Q52KL1,FITM2_DANRE,fitm2,252,Danio rerio,2:Experimental evidence at transcript level,Acyl-coenzyme A diphosphatase FITM2,0.943,0.9977,1,4,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,170410.36,10461292,0,0,0,0,0,0,0,0,0,0,0,0,0,170410.36,10461292,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q52PJ5|DPYL3_DANRE,Q52PJ5,DPYL3_DANRE,dpysl3,567,Danio rerio,2:Experimental evidence at transcript level,Dihydropyrimidinase-related protein 3,1,0.999,14,85,85,85,5,6,3,3,5,4,11,13,13,5,6,3,4,2,2,5,6,3,3,5,4,11,13,13,5,6,3,4,2,2,5,6,3,3,5,4,11,13,13,5,6,3,4,2,2,31251000,39367836,3559181,35236316,20964998,9112995,179897936,148312144,96976656,127781104,70103968,35813092,128954856,63817176,32078824,335945184,192849488,53601516,34153852,32620316,27175654,5519623,10297949,21403086,42112060,37097596,25975256,42573856,37061880,18685716,
sp|Q561X0|NEPR1_DANRE,Q561X0,NEPR1_DANRE,cnep1r1,125,Danio rerio,2:Experimental evidence at transcript level,Nuclear envelope phosphatase-regulatory subunit 1,1,0.999,3,8,8,8,0,1,0,3,2,0,0,0,1,0,0,1,0,0,0,0,1,0,3,2,0,0,0,1,0,0,1,0,0,0,0,1,0,3,2,0,0,0,1,0,0,1,0,0,0,0,894049,0,13904425,1893480.4,0,0,0,0,0,0,0,0,0,0,0,0,0,4879264,4619859.5,0,0,0,0,0,0,0,0,0,0,
sp|Q561X3|MED4_DANRE,Q561X3,MED4_DANRE,med4,254,Danio rerio,2:Experimental evidence at transcript level,Mediator of RNA polymerase II transcription subunit 4,1,0.999,6,38,38,38,0,1,1,4,1,1,4,4,3,1,3,4,5,3,3,0,1,1,4,1,1,4,4,3,1,3,4,5,3,3,0,1,1,4,1,1,4,4,3,1,3,4,5,3,3,0,568843,0,11684608,3920765,4312687,243602176,223863024,79298384,14516147,27714774,23535756,38558208,68679864,57149080,0,5881143,0,5926143.5,40535928,44587924,26441286,18589518,38049192,32544012,20929618,6630493,12612023,24512790,19022514,
sp|Q561X9|DHRS6_DANRE,Q561X9,DHRS6_DANRE,bdh2,245,Danio rerio,2:Experimental evidence at transcript level,Dehydrogenase/reductase SDR family member 6,1,0.999,9,52,52,52,6,9,6,5,7,6,0,0,0,1,3,3,2,2,2,6,9,6,5,7,6,0,0,0,1,3,3,2,2,2,6,9,6,5,7,6,0,0,0,1,3,3,2,2,2,60429196,39372908,28197122,24978592,61245436,50465428,0,0,0,0,30935940,23349216,60649032,66964520,60435288,20740150,37964064,59343492,18299222,17127876,10076400,0,0,0,0,21302500,12117201,35959668,26797418,26041606,
sp|Q561Y0|DAA10_DANRE,Q561Y0,DAA10_DANRE,dnaaf10,358,Danio rerio,2:Experimental evidence at transcript level,Dynein axonemal assembly factor 10,1,0.999,9,44,44,44,3,2,2,6,3,2,3,2,2,3,3,4,5,2,2,3,2,2,6,3,2,3,2,2,3,3,4,5,2,2,3,2,2,6,3,2,3,2,2,3,3,4,5,2,2,18859288,11695115,11362660,45090108,26987572,13487998,123534936,89440272,114304080,1324178.4,20863948,30976014,58362580,32871908,58290636,30927632,89265656,14904100,11813159,11890641,7215559.5,182813120,257700128,329339072,35566452,7716024.5,8293999.5,23962904,27208360,22886676,
sp|Q566N0|ENPP4_DANRE,Q566N0,ENPP4_DANRE,enpp4,459,Danio rerio,2:Experimental evidence at transcript level,Bis(5'-adenosyl)-triphosphatase enpp4,0.9824,0.9985,1,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8420303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q566S6|DRS7B_DANRE,Q566S6,DRS7B_DANRE,dhrs7b,309,Danio rerio,2:Experimental evidence at transcript level,Dehydrogenase/reductase SDR family member 7B,1,0.9988,6,19,19,19,1,3,2,1,1,1,2,0,1,2,1,1,1,1,1,1,3,2,1,1,1,2,0,1,2,1,1,1,1,1,1,3,2,1,1,1,2,0,1,2,1,1,1,1,1,1045339.56,4709360.5,7420348,0,6573010.5,8743078,3157287.5,0,0,33229668,0,3455038.8,11827136,10430713,7342924.5,1045339.56,4709360.5,4116859.2,0,7482884,9953345,0,0,0,10876481,0,3933304.8,13464315,11874592,8359374,
sp|Q566T0|EED_DANRE,Q566T0,EED_DANRE,eed,443,Danio rerio,2:Experimental evidence at transcript level,Polycomb protein eed,1,0.999,20,92,92,92,13,7,8,6,7,6,5,5,9,3,4,2,4,8,5,13,7,8,6,7,6,5,5,9,3,4,2,4,8,5,13,7,8,6,7,6,5,5,9,3,4,2,4,8,5,63024560,34181296,25897658,29758776,17112754,17402520,270428032,197615408,261054960,185224624,47642164,18596440,1572817.1,40828684,40990144,33047164,38484604,28424100,18422262,13377203,24277322,10442844,20037320,16998744,27069652,11241337,5463879,4609096,25472994,31891928,
sp|Q566U4|KFA_DANRE,Q566U4,KFA_DANRE,afmid,293,Danio rerio,2:Experimental evidence at transcript level,Kynurenine formamidase,1,0.999,5,29,29,29,2,2,2,1,4,4,0,0,0,3,2,3,2,2,2,2,2,2,1,4,4,0,0,0,3,2,3,2,2,2,2,2,2,1,4,4,0,0,0,3,2,3,2,2,2,18454552,7042356,714768.4,10845996,19728632,12011916,0,0,0,13806264,10625816,5295075,20004736,17227428,17073258,8764107,2031196.6,831103.9,12611288,20055906,12642936,0,0,0,9476156,7093140,3122036.2,18219994,11623010,11555072,
sp|Q566V0|ARCH_DANRE,Q566V0,ARCH_DANRE,zbtb8os,162,Danio rerio,2:Experimental evidence at transcript level,Protein archease,1,0.9989,4,22,22,22,0,0,0,1,1,2,2,2,2,5,2,4,1,0,0,0,0,0,1,1,2,2,2,2,5,2,4,1,0,0,0,0,0,1,1,2,2,2,2,5,2,4,1,0,0,0,0,0,0,9173002,8951767,109727184,168934656,207776544,218255968,24715286,40376288,7912104.5,0,0,0,0,0,0,14144758,13803614,79133856,153005392,251355808,40383372,14800669,11280323,20912022,0,0,
sp|Q566V3|MRM3A_DANRE,Q566V3,MRM3A_DANRE,mrm3a,435,Danio rerio,2:Experimental evidence at transcript level,"rRNA methyltransferase 3A, mitochondrial",0.9982,0.999,2,4,4,4,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,22474032,23357956,0,0,3679937.2,0,0,0,0,0,0,0,0,0,0,22474032,23357956,0,0,0,0,0,0,
sp|Q566W7|SNX30_DANRE,Q566W7,SNX30_DANRE,snx30,430,Danio rerio,2:Experimental evidence at transcript level,Sorting nexin-30,1,0.9989,17,58,58,58,3,2,5,6,6,5,3,3,5,4,3,3,1,3,6,3,2,5,6,6,5,3,3,5,4,3,3,1,3,6,3,2,5,6,6,5,3,3,5,4,3,3,1,3,6,1056169.6,2499664.5,4616867.5,70185928,28482074,37691428,74395440,140615392,175309344,5471196.5,27607236,24081790,48321932,67800080,42564776,1220481.9,52722300,24047324,38779500,15464231,14936010,33875092,55967912,17908110,3610456.2,29382126,26160608,38062556,39210960,10622294,
sp|Q566X8|DMX1B_DANRE,Q566X8,DMX1B_DANRE,dmbx1b,369,Danio rerio,2:Experimental evidence at transcript level,Diencephalon/mesencephalon homeobox protein 1-B,0.8995,0.991,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q566Y1|ELP4_DANRE,Q566Y1,ELP4_DANRE,elp4,397,Danio rerio,2:Experimental evidence at transcript level,Elongator complex protein 4,1,0.999,11,49,49,49,3,4,5,2,3,2,3,4,6,3,3,3,3,3,2,3,4,5,2,3,2,3,4,6,3,3,3,3,3,2,3,4,5,2,3,2,3,4,6,3,3,3,3,3,2,17781148,11647241,9512125,451085.44,7528970,0,51507608,10567486,9799661,14424375,0,2823076,10500284,13733734,13600106,8446440,4039043.8,4056155,4743954.5,8911401,0,1437699.8,2688782.5,3177124.5,7476565,0,13108706,48757148,14973597,15599858,
